id,title,link,score,review
2373,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,7,"영상미 굿/ 스토리 뚝뚝끊기는느낌, 늘어짐, 답답, 예상가능/ 긴장구간, 감동구간, 액션구간, 코믹구간 다 아쉽,엔딩도좀.../샹치를 재밌게봐서 이터널스는 좀 실망스러움.."
2374,가치 캅시다,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209100&target=after,10,감동적이고 최고였어요! 또 보고 싶네요^^
2375,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,10,액션 너무 멋있네요!!ㅠㅠ 그리고 쿠키 꼭!! 보고 나오세요! 역시 쿠키 맛집 마블ㅠㅠㅠ!!
2376,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,1,리뷰처음남김 너무기대하고 조조로봄너.무.재.미.없.다  모든게다 정말임 ㅠㅠ
2377,콰이어트 플레이스 2,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=189368&target=after,10,1편의 긴장감에 더해진 남매의 성장 스토리가 감동적이다.
2378,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,1,"한마디로 재미없음. 머글들을 타겟층으로 했다기엔 액션이 매우 별로고, 그렇다고 마블 덕후들을 타겟층으로 했다기에는 캐릭터들의 관계성이 전혀 안 드러남. 그래서 전에는 어벤져스 어셈블하면 살짝 오글거리긴 해도 히어로물 뽕이 가득 찼었는데, 이번 영화에서는 이터널스가 모여있어도 별 감흥이 없음. 이터널스 지들끼리 치고 박고 싸울 때도 액션도 구리니까 볼 맛이 전혀 안 남. 심지어 롯데시네마만의 문제인 건지는 모르겠지만 영상 밝기도 전체적으로 어두우니 잠이 솔솔 옴. 진짜 마블 영화보면서 졸렵다는 생각 처음 해 봄. 이거 볼 바에 듄 n차 뛰는 게 백만배 나음."
2379,캡틴 아메리카: 윈터 솔져,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=96327&target=after,10,마즐 영화 중에서 제일 재밌게 봤다
2380,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,1,"낯선 배우들과 다소 유치한 코스튬이 만나 상영 1시간까지는 보는데 약간 적응이 안되었으나, 그 후에는 감상하는데 거슬린다는 생각이 들지 않고 적응하며 보았습니다.하지만 마지막 즈음 이카리스? 남자 배우분이 다른 이터널스 멤버와는 다른 생각을 가지고 악역처럼 보이는 행동을 하고 계획이 바로 무산되자 '미안해..' 라는 말과 눈물을 남기고 태양으로 돌진 했을때는 정말 시간과 돈이 아까워서 이때라도 영화관에서 나가고 싶었습니다 ㅋㅋ;;몇백만년동안 어른이 되지 않았던 한 이터널스 멤버에게 유니마인드?의 힘이 조금은 남아있다고 다른 멤버가 인간으로 만들어줄까? 하는 대목에서도 정말 당황했습니다.애초에 다른 신. 또는 초월체의 개입 없이 멤버들끼리 힘을 모아 가능할 일이었다면 몇백만년동안 인간이 충분히 될 수 있었을텐데? 하는 생각과 동시에 멤버가 우주의 초월체? 아리샤?? 그런 것도 아닌데 동일한 선상에 있는 존재가 인간을 만들어주니 마니 하는 연출이 굉장히 어이없고 당황스러웠습니다.정리해서 말하자면, 시간 아깝고 총체적 난국인 마블 영화입니다. 이 영화보다 베놈2가 별점이 낮던데 두 영화 동시에 본 입장으로서는 이 영화가 왜 더 좋은 평을 받는지 이해가 가지 않습니다. 베놈은 서사가 없다고들 하시는데 액션은 이터널스 보다 낫다고 봅니다. 억지로 까거나 비하하는 마음이 전혀 없고 영화 관람 후 졸작이라고 느껴 보자마자 리뷰 남깁니다."
2381,온리 더 브레이브,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=151752&target=after,10,어린 소방관들이 어마어마한 산불에 갇혀 방어막이라고 펼친 그 얇디 얇은 은박지에 의지해 엎드린 순간 눈물이 났다....누군가는 남을 위해 희생을 하고 누군가는 심심풀이로 죽이는 이 말도 안되는 세상...용감한 소방관들에게 감사함을 드립니다....
2382,러브레터,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=19031&target=after,10,매일 이 영화가 생각나면 믿으시겠어요? 저에게 있어 최고로 완벽한 영화였어요.
2383,노회찬6411,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=195986&target=after,10,우리에겐 당신이 필요합니다
2384,베놈 2: 렛 데어 비 카니지,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187323&target=after,10,생각없이 웃으며 즐길수있는영화 뻔한스토리에 약간 개연성없긴함
2385,이도공간,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=35360&target=after,6,장국영의 유작이라는 것이 아쉽다.
2386,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,1,너무 지루하고 SF인지도 솔직히 모르겠음 돈 아까워
2387,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,8,아주 재밌네요 영화보면서 손톱도 깎고 발톱도 깎았습니다. 아 맞다 영화 보면서 빨래도 널었어요내용이 하나도 기억이 안 납니다. 그냥 방안에 모래가 많이 쌓인거 같습니다
2388,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,무조건 후속작 나올 각이네요영상미 압권입니다
2389,고장난 론,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209496&target=after,10,정말 보는 사람 마음까지 치유되는 론의 매력만은 부정할 수 없다.
2390,고장난 론,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209496&target=after,10,힐링도 얻고 즐거운 시간이었어요
2391,베놈 2: 렛 데어 비 카니지,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187323&target=after,1,왜만듬? 다시 삭제하는것도 나쁘진 않을듯
2392,나부야 나부야,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=174260&target=after,10,할아버지 할머니...두 분 모두 너무 곱고 고우셨습니다.나비 보면 두 분이 생각날 듯 합니다...^^
2393,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,올해 최고의 영화라고 생각한다.  part 2가 빨리 나오기 바란다.
2394,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,4,"어벤져스 반지제왕 호빗을 잇는 대서사시? 내 눈에는 그저 공상과학영화의 식상함이 연속된 느낌~기대하고 보면 실망크고 지루하니, 그저 킬링타임이라 생각하시길…"
2395,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,1,최악 너무 재미없어 자다 나옴
2396,삼진그룹 영어토익반,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=189141&target=after,10,
2397,트랜스포머,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=61521&target=after,10,
2398,귀문,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=206168&target=after,6,아니 어머니가 그렇게 돌아가셨는데 아무 장비도 조사도 없이 들어가는거 말이되나 영화지만 좀 심한듯
2399,그을린 사랑,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=78240&target=after,5,감독 특유의 지루한 연출. 배경이 어딘지 뭔 내용인지 알수가 없게 불친절하고 마지막 막장은 확률적으론 불가능한 일이 벌어졌고 이를 3명에게 알리고 간 이유는? 나 같은 조용히 묻고 혼자 갈거 같은데..
2400,고장난 론,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209496&target=after,10,정말 예상밖의 멋진 영화! 지루할 틈이 없고 감동까지 가득~ 요즘 시대에 공감백배!
2401,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,"어느 곳에 있었던지, 비록 사막으로 가더라도 너가 지니고 있던 그 무언가는 너를 평생 지켜줄 것인지도."
2402,더 파더,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191920&target=after,10,하아. 오랜만에 영화같은 영화를 봤네요.추천합니다.연기지리네여ㅜㅜ많은 걸 생각하게끔 하네여.
2403,라스트 듀얼: 최후의 결투,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191545&target=after,8,주사위던지기에목숨을걸어야했던옛사람들의고생이보인다그리고결론은나왔지만시원함이없는부분이있어아쉬웠다...평점은8.0점주고싶다
2404,스파이더맨: 파 프롬 홈,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=173123&target=after,5,홈커밍보다 평점이 높은 것이 1도 이해가 안 되는 1인..액션이 빈약해도 홈커밍은 성장형 히어로의 교과서라고 불려도 손색없을 만큼의 스토리를 자랑했다면 이 영화는 무슨 어벤져스랑 아이언맨 뒤나 닦아주려고 만든 영화 같은데..
2405,인질,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185614&target=after,1,"너무 뻔하다. 소재 빼고, 이렇게 철저하게 클리셰 천지인 영화도 참 드문 듯..  (■다음장면 이거겠지? 하면 그거 맞기 / A로 가면 되는데 굳이 B로 가기 ■편의점 앞에서 첫만남 때 범인3인을 내가 마주했다 생각하니 그게 제일 실제 현생처럼 무서웠음. 무슨 해를 가할지 모르는, 잃을 것 없는 바닥인생 광기어린 3인 ■여형사와 키 큰 범인 때문에 독립영화 같기도 했다. 연기를 하고 있는 연기자로 보이는 순간, 그 영화는 퀄이 떨어지고 몰입이 안 됨 / 주범과 알바녀 연기가 가장 좋았음 ■멤버 중 지적장애인이 있는 설정도 너무 뻔함)"
2406,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,드니 빌뇌브 감사합니다...한스 짐머 고맙습니다...
2407,베놈 2: 렛 데어 비 카니지,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187323&target=after,10,기대해서 봤는데 좋았어요! 같이 본사람은 유치하다고 하지만전 톰하디가좋아요. 베놈도좋아요.
2408,몬스터,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=104467&target=after,1,"아무리 영화라지만 개연성도 없고, 더군다나 꼬마아이 친언니가 죽었는데도 슬픈장면과 대사 하나 없고,"
2409,디스트릭트 9,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=64129&target=after,9,이미 현실에도 수많은 프런들과 수많은 비커스가있다
2410,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,남자들이 좋아하는 영화
2411,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,8,오늘 이걸 볼 가치는 충분했다
2412,가족의 색깔,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=179319&target=after,7,영화 어느가족 보세요~
2413,기적,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=199860&target=after,4,후반부의 억지 신파에 절레절레 고개를 젓게 된다
2414,첫눈이 사라졌다,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=196578&target=after,9,몸도 마음도 치유하는 산타클로스
2415,쁘띠 마망,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=202669&target=after,10,미래가 아닌 과거로부터 찾아 떠나는 희망
2416,베이비 드라이버,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=143402&target=after,7,
2417,노회찬6411,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=195986&target=after,10,내 삶의 방향을 새삼 돌아보고 재정립하게 해 준 영화. 언제나 어려움에 처한 사람들의 곁에 있으려던 노회찬. 그 뜻을 잊지 않고 이어가겠습니다.
2418,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,ㅅㅂ  정말      ㅈㄴ개재미있다
2419,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,2,별점을 주기도 아까운 영화!내시간 돌려주세요!
2420,기적,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=199860&target=after,6,빌리 엘리어트 데쟈뷔?
2421,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,9,약간 우려했는데 그래도 볼만한대? 일단 마동석 마블 진출작
2422,소리도 없이,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187893&target=after,1,아니 넘어지면 다죽어. ㅋㅋ
2423,스파이더맨: 뉴 유니버스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=171725&target=after,7,신나는 음악과 감각적인 주인공들
2424,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,8,100명을 위해 1명을 희생할순 없다내생각이 옮다면 후회 할 필요없다
2425,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,1,하..진짜 1점도 아까움.감상포인트 누를것도없는데 누르라고 함?돈 버리고싶으면 추천함ㅋㅋㅋㅋ초반부터 지루해서 죽는줄알았음내용이 먼산으로~~~~ 10점준 사람들 뇌구조가 궁금하네^^
2426,그랜드 부다페스트 호텔,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=97612&target=after,8,감독의 미술적 감각과 특유의 유머 때문에 지루하지 않다
2427,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,2,보다 졸았다. 마블 영화 보면서 첨이다.
2428,변산,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=164151&target=after,10,에세이처럼 편하고 단편소설처럼 정갈하며 장편소설처럼 풍부하고 역사책처럼 서사가 짙지만 마치 만화처럼 웃기다. 이보다 재밌는 래퍼 영화가 만들어질 수 있을까?설령 시도한다 해도 변산을 본다면 바로 꼬리 내릴것.
2429,스네이크 아이즈: 지.아이.조,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=206581&target=after,1,간만에 재미없는 영화를 보았네요
2430,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,6,스토리가 인물들 소개에 초점이 맞추어져 있다 보니깐 약간 지루해지고 액션도 짧은 느낌은 받았음. 다만 액션 장면 하나하나는 꽤 만족스러움.
